seconds_elapsed,GAME_ID,PERIOD,AWAY_SCORE,HOME_SCORE,SCORE_DIFF,IS_HOME_LEADING,HOME_TEAM_WIN_PCT,AWAY_TEAM_WIN_PCT,HOME_TEAM_WON,HOME_TEAM,AWAY_TEAM,PCTIMESTRING
960,22200138,2,33.0,52.0,19.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,8:00
990,22200138,2,35.0,52.0,17.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,7:30
1020,22200138,2,35.0,54.0,19.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,7:00
1050,22200138,2,35.0,54.0,19.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,6:30
1080,22200138,2,35.0,56.0,21.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,6:00
1110,22200138,2,37.0,58.0,21.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,5:30
1140,22200138,2,37.0,58.0,21.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,5:00
1170,22200138,2,40.0,58.0,18.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,4:30
1200,22200138,2,43.0,58.0,15.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,4:00
1230,22200138,2,45.0,58.0,13.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,3:30
1260,22200138,2,45.0,60.0,15.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,3:00
1290,22200138,2,45.0,64.0,19.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,2:30
1320,22200138,2,45.0,64.0,19.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,2:00
1350,22200138,2,45.0,64.0,19.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,1:30
1380,22200138,2,45.0,66.0,21.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,1:00
1410,22200138,2,50.0,68.0,18.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,0:30
1440,22200138,2,51.0,70.0,19.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,0:00
1440,22200138,3,51.0,70.0,19.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,12:00
1470,22200138,3,51.0,70.0,19.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,11:30
1500,22200138,3,53.0,70.0,17.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,11:00
1530,22200138,3,55.0,70.0,15.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,10:30
1560,22200138,3,57.0,74.0,17.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,10:00
1590,22200138,3,57.0,74.0,17.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,9:30
1620,22200138,3,59.0,76.0,17.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,9:00
1650,22200138,3,59.0,79.0,20.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,8:30
1680,22200138,3,59.0,81.0,22.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,8:00
1710,22200138,3,59.0,84.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,7:30
1740,22200138,3,59.0,84.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,7:00
1770,22200138,3,59.0,86.0,27.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,6:30
1800,22200138,3,59.0,86.0,27.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,6:00
1830,22200138,3,61.0,89.0,28.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,5:30
1860,22200138,3,63.0,91.0,28.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,5:00
1890,22200138,3,63.0,91.0,28.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,4:30
1920,22200138,3,65.0,91.0,26.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,4:00
1950,22200138,3,68.0,91.0,23.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,3:30
1980,22200138,3,68.0,91.0,23.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,3:00
2010,22200138,3,68.0,94.0,26.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,2:30
2040,22200138,3,70.0,94.0,24.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,2:00
2070,22200138,3,70.0,96.0,26.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,1:30
2100,22200138,3,74.0,96.0,22.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,1:00
2130,22200138,3,74.0,99.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,0:30
2160,22200138,3,76.0,99.0,23.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,0:00
2160,22200138,4,76.0,99.0,23.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,12:00
2190,22200138,4,76.0,99.0,23.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,11:30
2220,22200138,4,76.0,102.0,26.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,11:00
2250,22200138,4,76.0,104.0,28.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,10:30
2280,22200138,4,79.0,107.0,28.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,10:00
2310,22200138,4,79.0,107.0,28.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,9:30
2340,22200138,4,79.0,109.0,30.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,9:00
2370,22200138,4,82.0,111.0,29.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,8:30
2400,22200138,4,82.0,113.0,31.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,8:00
2430,22200138,4,85.0,113.0,28.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,7:30
2460,22200138,4,88.0,113.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,7:00
2490,22200138,4,90.0,115.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,6:30
2520,22200138,4,91.0,117.0,26.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,6:00
2550,22200138,4,91.0,120.0,29.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,5:30
2580,22200138,4,93.0,120.0,27.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,5:00
2610,22200138,4,95.0,120.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,4:30
2640,22200138,4,95.0,120.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,4:00
2670,22200138,4,97.0,120.0,23.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,3:30
2700,22200138,4,99.0,120.0,21.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,3:00
2730,22200138,4,99.0,123.0,24.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,2:30
2760,22200138,4,99.0,126.0,27.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,2:00
2790,22200138,4,101.0,126.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,1:30
2820,22200138,4,101.0,126.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,1:00
2850,22200138,4,101.0,126.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,0:30
2880,22200138,4,101.0,126.0,25.0,1.0,0.6666666666666666,0.5,1.0,Denver Nuggets,San Antonio Spurs,0:00
0,22200134,1,0.0,0.0,0.0,0.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,12:00
30,22200134,1,0.0,3.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,11:30
60,22200134,1,0.0,3.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,11:00
90,22200134,1,0.0,5.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,10:30
120,22200134,1,2.0,7.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,10:00
150,22200134,1,3.0,7.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,9:30
180,22200134,1,3.0,9.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,9:00
210,22200134,1,5.0,12.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,8:30
240,22200134,1,8.0,12.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,8:00
270,22200134,1,10.0,14.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,7:30
300,22200134,1,12.0,16.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,7:00
330,22200134,1,12.0,18.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,6:30
360,22200134,1,12.0,18.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,6:00
390,22200134,1,13.0,18.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,5:30
420,22200134,1,15.0,21.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,5:00
450,22200134,1,17.0,21.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,4:30
480,22200134,1,17.0,21.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,4:00
510,22200134,1,17.0,23.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,3:30
540,22200134,1,17.0,23.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,3:00
570,22200134,1,19.0,25.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,2:30
600,22200134,1,22.0,27.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,2:00
630,22200134,1,24.0,27.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,1:30
660,22200134,1,26.0,27.0,1.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,1:00
690,22200134,1,28.0,27.0,-1.0,0.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,0:30
720,22200134,1,28.0,29.0,1.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,0:00
720,22200134,2,28.0,29.0,1.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,12:00
750,22200134,2,28.0,32.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,11:30
780,22200134,2,28.0,34.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,11:00
810,22200134,2,28.0,34.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,10:30
840,22200134,2,30.0,37.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,10:00
870,22200134,2,32.0,39.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,9:30
900,22200134,2,32.0,39.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,9:00
930,22200134,2,34.0,41.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,8:30
960,22200134,2,34.0,41.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,8:00
990,22200134,2,34.0,43.0,9.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,7:30
1020,22200134,2,36.0,43.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,7:00
1050,22200134,2,36.0,45.0,9.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,6:30
1080,22200134,2,36.0,45.0,9.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,6:00
1110,22200134,2,38.0,46.0,8.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,5:30
1140,22200134,2,38.0,46.0,8.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,5:00
1170,22200134,2,38.0,48.0,10.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,4:30
1200,22200134,2,40.0,48.0,8.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,4:00
1230,22200134,2,40.0,50.0,10.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,3:30
1260,22200134,2,40.0,52.0,12.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,3:00
1290,22200134,2,42.0,52.0,10.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,2:30
1320,22200134,2,44.0,52.0,8.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,2:00
1350,22200134,2,47.0,52.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,1:30
1380,22200134,2,50.0,57.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,1:00
1410,22200134,2,52.0,60.0,8.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,0:30
1440,22200134,2,52.0,60.0,8.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,0:00
1440,22200134,3,52.0,60.0,8.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,12:00
1470,22200134,3,55.0,60.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,11:30
1500,22200134,3,57.0,62.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,11:00
1530,22200134,3,57.0,64.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,10:30
1560,22200134,3,57.0,66.0,9.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,10:00
1590,22200134,3,59.0,66.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,9:30
1620,22200134,3,61.0,66.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,9:00
1650,22200134,3,61.0,68.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,8:30
1680,22200134,3,61.0,70.0,9.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,8:00
1710,22200134,3,61.0,70.0,9.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,7:30
1740,22200134,3,61.0,70.0,9.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,7:00
1770,22200134,3,61.0,71.0,10.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,6:30
1800,22200134,3,63.0,73.0,10.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,6:00
1830,22200134,3,65.0,73.0,8.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,5:30
1860,22200134,3,67.0,77.0,10.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,5:00
1890,22200134,3,69.0,79.0,10.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,4:30
1920,22200134,3,71.0,81.0,10.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,4:00
1950,22200134,3,74.0,81.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,3:30
1980,22200134,3,76.0,83.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,3:00
2010,22200134,3,78.0,85.0,7.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,2:30
2040,22200134,3,80.0,85.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,2:00
2070,22200134,3,80.0,85.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,1:30
2100,22200134,3,82.0,87.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,1:00
2130,22200134,3,85.0,88.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,0:30
2160,22200134,3,85.0,88.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,0:00
2160,22200134,4,85.0,88.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,12:00
2190,22200134,4,85.0,88.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,11:30
2220,22200134,4,85.0,88.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,11:00
2250,22200134,4,85.0,88.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,10:30
2280,22200134,4,85.0,91.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,10:00
2310,22200134,4,87.0,91.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,9:30
2340,22200134,4,88.0,91.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,9:00
2370,22200134,4,88.0,93.0,5.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,8:30
2400,22200134,4,90.0,93.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,8:00
2430,22200134,4,90.0,96.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,7:30
2460,22200134,4,90.0,96.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,7:00
2490,22200134,4,90.0,96.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,6:30
2520,22200134,4,90.0,99.0,9.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,6:00
2550,22200134,4,90.0,101.0,11.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,5:30
2580,22200134,4,90.0,101.0,11.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,5:00
2610,22200134,4,92.0,103.0,11.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,4:30
2640,22200134,4,93.0,103.0,10.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,4:00
2670,22200134,4,99.0,103.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,3:30
2700,22200134,4,99.0,103.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,3:00
2730,22200134,4,102.0,105.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,2:30
2760,22200134,4,105.0,105.0,0.0,0.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,2:00
2790,22200134,4,107.0,105.0,-2.0,0.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,1:30
2820,22200134,4,107.0,107.0,0.0,0.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,1:00
2850,22200134,4,109.0,107.0,-2.0,0.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,0:30
2880,22200134,4,109.0,109.0,0.0,0.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,0:00
2880,22200134,5,,,,,,,,,,12:00
2910,22200134,5,,,,,,,,,,11:30
2940,22200134,5,,,,,,,,,,11:00
2970,22200134,5,,,,,,,,,,10:30
3000,22200134,5,,,,,,,,,,10:00
3030,22200134,5,,,,,,,,,,9:30
3060,22200134,5,,,,,,,,,,9:00
3090,22200134,5,,,,,,,,,,8:30
3120,22200134,5,,,,,,,,,,8:00
3150,22200134,5,,,,,,,,,,7:30
3180,22200134,5,,,,,,,,,,7:00
3210,22200134,5,,,,,,,,,,6:30
3240,22200134,5,,,,,,,,,,6:00
3270,22200134,5,,,,,,,,,,5:30
3300,22200134,5,109.0,109.0,0.0,0.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,5:00
3330,22200134,5,109.0,111.0,2.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,4:30
3360,22200134,5,111.0,113.0,2.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,4:00
3390,22200134,5,111.0,115.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,3:30
3420,22200134,5,111.0,115.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,3:00
3450,22200134,5,111.0,115.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,2:30
3480,22200134,5,111.0,117.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,2:00
3510,22200134,5,111.0,117.0,6.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,1:30
3540,22200134,5,114.0,117.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,1:00
3570,22200134,5,116.0,119.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,0:30
3600,22200134,5,121.0,124.0,3.0,1.0,0.6666666666666666,0.5555555555555556,0.0,Atlanta Hawks,New Orleans Pelicans,0:00
0,22200135,1,0.0,0.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,12:00
30,22200135,1,3.0,0.0,-3.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,11:30
60,22200135,1,6.0,0.0,-6.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,11:00
90,22200135,1,6.0,0.0,-6.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,10:30
120,22200135,1,6.0,0.0,-6.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,10:00
150,22200135,1,6.0,2.0,-4.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,9:30
180,22200135,1,12.0,5.0,-7.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,9:00
210,22200135,1,15.0,5.0,-10.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,8:30
240,22200135,1,15.0,5.0,-10.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,8:00
270,22200135,1,15.0,5.0,-10.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,7:30
300,22200135,1,15.0,7.0,-8.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,7:00
330,22200135,1,15.0,12.0,-3.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,6:30
360,22200135,1,15.0,15.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,6:00
390,22200135,1,15.0,15.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,5:30
420,22200135,1,15.0,15.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,5:00
450,22200135,1,20.0,15.0,-5.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,4:30
480,22200135,1,20.0,17.0,-3.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,4:00
510,22200135,1,20.0,19.0,-1.0,0.0,0.4444444444444444,0.6666666666666666,0.0,New York Knicks,Boston Celtics,3:30
